scenario,rep,lam,L_max,method,E,rounds,rate_multiplier,client_rate,validation_mse,selected_vector_upload_bytes,standalone_all_candidate_vector_bytes,standalone_setup_scalar_bytes,standalone_validation_scalar_bytes,standalone_total_upload_bytes,selected_local_steps,all_candidate_local_steps,local_unit,F1,active,objective,objective_gap,kkt_mapping,test_mse
Correlated,5045,0.2946883091769562,10.677605423251709,FedDualAvg-adapted,20,50,0.1,0.009365395707752841,30.71073401964106,720000.0,2160000.0,48.0,72.0,2160120.0,1000.0,3000.0,cached full-gradient evaluation,0.5283018867924528,76,15.989026672405895,0.0038243613219517414,0.021162764010877133,27.023173953963077
Correlated,5045,0.2946883091769562,10.677605423251709,FedAvg-CD-common,20,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,2000.0,2000.0,cyclic CD sweep,0.21428571428571427,250,18.10142626519153,2.1162239541075873,0.27364331704471556,31.410747615737883
Correlated,5045,0.2946883091769562,10.677605423251709,FedDualAvg-adapted,20,100,0.1,0.009365395707752841,30.673868202243064,1440000.0,4320000.0,48.0,72.0,4320120.0,2000.0,6000.0,cached full-gradient evaluation,0.5283018867924528,76,15.988027929279244,0.0028256181953008053,0.020326519390690967,26.95350102033396
Correlated,5045,0.2946883091769562,10.677605423251709,Pooled-common,0,0,,,,,,,,,,,,0.49557522123893805,83,15.985202311083944,0.0,3.35102223747441e-11,26.916246598764033
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,1,5,,,,72000.0,72000.0,24.0,0.0,72024.0,5.0,5.0,cyclic CD sweep,0.29015544041450775,163,20.58905517836494,1.6111052468479947,0.18422788601784812,34.795822301291196
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,1,5,1.0,0.09258026397137883,32.99719835917478,72000.0,216000.0,48.0,72.0,216120.0,5.0,15.0,cached full-gradient evaluation,0.6292134831460674,59,19.593485639101505,0.6155357075845593,0.4320646997411203,38.61870479178361
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,1,10,,,,144000.0,144000.0,24.0,0.0,144024.0,10.0,10.0,cyclic CD sweep,0.29015544041450775,163,20.58963063840627,1.6116807068893237,0.18407195604419144,34.796464419841016
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,1,10,1.0,0.09258026397137883,31.279593930486318,144000.0,432000.0,48.0,72.0,432120.0,10.0,30.0,cached full-gradient evaluation,0.675,50,19.22083162601351,0.24288169449656394,0.2640623912873257,36.31398223237912
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,1,20,,,,288000.0,288000.0,24.0,0.0,288024.0,20.0,20.0,cyclic CD sweep,0.29015544041450775,163,20.589631745873387,1.6116818143564409,0.18407229839392028,34.796469922859515
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,1,20,1.0,0.09258026397137883,29.93856668254226,288000.0,864000.0,48.0,72.0,864120.0,20.0,60.0,cached full-gradient evaluation,0.7323943661971831,41,19.02402523013723,0.046075298620284144,0.0959404084159664,34.457035514064714
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,1,50,,,,720000.0,720000.0,24.0,0.0,720024.0,50.0,50.0,cyclic CD sweep,0.29015544041450775,163,20.58963174605695,1.6116818145400025,0.1840722983918884,34.79646992333983
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,1,50,1.0,0.09258026397137883,29.29742572341752,720000.0,2160000.0,48.0,72.0,2160120.0,50.0,150.0,cached full-gradient evaluation,0.7575757575757576,36,18.978371424648977,0.00042149313203054817,0.010291080918561235,33.43233794094085
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,1,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,100.0,100.0,cyclic CD sweep,0.29015544041450775,163,20.58963174605694,1.6116818145399954,0.18407229839188835,34.79646992333983
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,1,100,1.0,0.09258026397137883,29.267740636385838,1440000.0,4320000.0,48.0,72.0,4320120.0,100.0,300.0,cached full-gradient evaluation,0.7575757575757576,36,18.977951773267787,1.8417508407253536e-06,0.0007343970835671509,33.356232239643106
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,5,5,,,,72000.0,72000.0,24.0,0.0,72024.0,25.0,25.0,cyclic CD sweep,0.32941176470588235,140,20.412865828072498,1.4349158965555517,0.2036837938628146,34.780312789170026
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,5,5,1.0,0.09258026397137883,30.053097114568217,72000.0,216000.0,48.0,72.0,216120.0,25.0,75.0,cached full-gradient evaluation,0.746268656716418,37,19.016880512410907,0.038930580893961064,0.08878818526286514,34.5540063121651
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,5,10,,,,144000.0,144000.0,24.0,0.0,144024.0,50.0,50.0,cyclic CD sweep,0.32941176470588235,140,20.41286582696253,1.4349158954455845,0.20368379420632693,34.7803127859614
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,5,10,1.0,0.09258026397137883,29.486833859914068,144000.0,432000.0,48.0,72.0,432120.0,50.0,150.0,cached full-gradient evaluation,0.7419354838709677,32,18.98311187709731,0.0051619455803653125,0.04130973921412284,33.728244866890485
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,5,20,,,,288000.0,288000.0,24.0,0.0,288024.0,100.0,100.0,cyclic CD sweep,0.32941176470588235,140,20.412865826962527,1.434915895445581,0.20368379420632673,34.7803127859614
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,5,20,1.0,0.09258026397137883,29.40841817748357,288000.0,864000.0,48.0,72.0,864120.0,100.0,300.0,cached full-gradient evaluation,0.7419354838709677,32,18.981586064551404,0.003636133034458311,0.04407414396720266,33.5767382805097
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,5,50,,,,720000.0,720000.0,24.0,0.0,720024.0,250.0,250.0,cyclic CD sweep,0.32941176470588235,140,20.412865826962527,1.434915895445581,0.20368379420632696,34.7803127859614
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,5,50,0.3,0.02777407919141365,29.304767329127586,720000.0,2160000.0,48.0,72.0,2160120.0,250.0,750.0,cached full-gradient evaluation,0.7619047619047619,33,18.978287240192508,0.0003373086755615873,0.01066831955991665,33.43412820397679
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,5,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,500.0,500.0,cyclic CD sweep,0.32941176470588235,140,20.41286582696253,1.4349158954455845,0.20368379420632685,34.7803127859614
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,5,100,0.3,0.02777407919141365,29.30732038599868,1440000.0,4320000.0,48.0,72.0,4320120.0,500.0,1500.0,cached full-gradient evaluation,0.7619047619047619,33,18.978232178183518,0.0002822466665719503,0.009899749304396854,33.42536648411343
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,20,5,,,,72000.0,72000.0,24.0,0.0,72024.0,100.0,100.0,cyclic CD sweep,0.34146341463414637,134,20.411358129196945,1.4334081976799986,0.20354450452893597,34.78093857609761
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,20,5,0.3,0.02777407919141365,29.98336756406747,72000.0,216000.0,48.0,72.0,216120.0,100.0,300.0,cached full-gradient evaluation,0.78125,34,19.00888365979644,0.03093372827949281,0.07453747562327573,34.437551126738605
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,20,10,,,,144000.0,144000.0,24.0,0.0,144024.0,200.0,200.0,cyclic CD sweep,0.34146341463414637,134,20.411358129196945,1.4334081976799986,0.20354450452893597,34.78093857609761
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,20,10,0.3,0.02777407919141365,29.530386044391893,144000.0,432000.0,48.0,72.0,432120.0,200.0,600.0,cached full-gradient evaluation,0.7666666666666667,30,18.985422974225166,0.0074730427082201345,0.06370239950722267,33.748297906325114
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,20,20,,,,288000.0,288000.0,24.0,0.0,288024.0,400.0,400.0,cyclic CD sweep,0.34146341463414637,134,20.411358129196948,1.4334081976800022,0.20354450452893572,34.780938576097604
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,20,20,0.1,0.009258026397137884,29.451604291365925,288000.0,864000.0,48.0,72.0,864120.0,400.0,1200.0,cached full-gradient evaluation,0.746268656716418,37,18.982215876282364,0.004265944765418084,0.03083356419377803,33.71183462271369
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,20,50,,,,720000.0,720000.0,24.0,0.0,720024.0,1000.0,1000.0,cyclic CD sweep,0.34146341463414637,134,20.411358129196945,1.4334081976799986,0.2035445045289357,34.78093857609761
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,20,50,0.1,0.009258026397137884,29.32892383109103,720000.0,2160000.0,48.0,72.0,2160120.0,1000.0,3000.0,cached full-gradient evaluation,0.7619047619047619,33,18.978605002073596,0.0006550705566503723,0.015059364720351187,33.460908532393134
Correlated,5046,0.5281136489372273,10.80143820187367,FedAvg-CD-common,20,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,2000.0,2000.0,cyclic CD sweep,0.34146341463414637,134,20.411358129196945,1.4334081976799986,0.20354450452893585,34.78093857609761
Correlated,5046,0.5281136489372273,10.80143820187367,FedDualAvg-adapted,20,100,0.1,0.009258026397137884,29.327714093186678,1440000.0,4320000.0,48.0,72.0,4320120.0,2000.0,6000.0,cached full-gradient evaluation,0.7419354838709677,32,18.978575363688705,0.0006254321717591438,0.01479441548620275,33.45532100958211
Correlated,5046,0.5281136489372273,10.80143820187367,Pooled-common,0,0,,,,,,,,,,,,0.7575757575757576,36,18.977949931516946,0.0,1.3655659936162579e-11,33.3564772276676
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,1,5,,,,72000.0,72000.0,24.0,0.0,72024.0,5.0,5.0,cyclic CD sweep,0.21641791044776118,238,19.425065717137194,1.8106770596364576,0.19752799302608917,30.669420864767932
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,1,5,1.0,0.09113177531920252,29.090662614340815,72000.0,216000.0,48.0,72.0,216120.0,5.0,15.0,cached full-gradient evaluation,0.46017699115044247,83,18.86967595726059,1.2552872997598534,0.5710241996258704,36.599738181943486
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,1,10,,,,144000.0,144000.0,24.0,0.0,144024.0,10.0,10.0,cyclic CD sweep,0.21804511278195488,236,19.415683952930568,1.8012952954298314,0.19973173801728994,30.661214808404047
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,1,10,1.0,0.09113177531920252,26.274681480814102,144000.0,432000.0,48.0,72.0,432120.0,10.0,30.0,cached full-gradient evaluation,0.5454545454545454,69,18.151300905487275,0.5369122479865389,0.3510023486799081,33.2739817737128
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,1,20,,,,288000.0,288000.0,24.0,0.0,288024.0,20.0,20.0,cyclic CD sweep,0.21804511278195488,236,19.41564788874087,1.8012592312401345,0.1997594154603283,30.6611337601499
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,1,20,1.0,0.09113177531920252,24.09820650306184,288000.0,864000.0,48.0,72.0,864120.0,20.0,60.0,cached full-gradient evaluation,0.6136363636363636,58,17.742887758016934,0.12849910051619773,0.1428413419908351,30.661879228768107
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,1,50,,,,720000.0,720000.0,24.0,0.0,720024.0,50.0,50.0,cyclic CD sweep,0.21804511278195488,236,19.415648059688813,1.8012594021880766,0.19975937523067738,30.661134324980218
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,1,50,1.0,0.09113177531920252,22.782634550310775,720000.0,2160000.0,48.0,72.0,2160120.0,50.0,150.0,cached full-gradient evaluation,0.7105263157894737,46,17.617958586362736,0.003569928861999472,0.030968648749706507,29.16943049050439
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,1,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,100.0,100.0,cyclic CD sweep,0.21804511278195488,236,19.415648059688813,1.8012594021880766,0.1997593752306773,30.661134324980218
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,1,100,1.0,0.09113177531920252,22.65353598436809,1440000.0,4320000.0,48.0,72.0,4320120.0,100.0,300.0,cached full-gradient evaluation,0.7105263157894737,46,17.614431587356012,4.292985527598603e-05,0.003407869027679533,29.02239126120805
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,5,5,,,,72000.0,72000.0,24.0,0.0,72024.0,25.0,25.0,cyclic CD sweep,0.27884615384615385,178,19.282850209929762,1.6684615524290258,0.21606080868653516,31.311873109560068
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,5,5,1.0,0.09113177531920252,24.18399260066959,72000.0,216000.0,48.0,72.0,216120.0,25.0,75.0,cached full-gradient evaluation,0.6933333333333334,45,17.72045356127845,0.10606490377771394,0.11864510244174375,30.70200897064025
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,5,10,,,,144000.0,144000.0,24.0,0.0,144024.0,50.0,50.0,cyclic CD sweep,0.27884615384615385,178,19.282849994619298,1.6684613371185613,0.216060814806453,31.31187242070379
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,5,10,1.0,0.09113177531920252,23.035702534238965,144000.0,432000.0,48.0,72.0,432120.0,50.0,150.0,cached full-gradient evaluation,0.75,42,17.628706101251552,0.014317443750815784,0.06087166293818547,29.497681522469435
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,5,20,,,,288000.0,288000.0,24.0,0.0,288024.0,100.0,100.0,cyclic CD sweep,0.27884615384615385,178,19.28284999461927,1.6684613371185328,0.21606081480645212,31.311872420703658
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,5,20,1.0,0.09113177531920252,22.820608593571922,288000.0,864000.0,48.0,72.0,864120.0,100.0,300.0,cached full-gradient evaluation,0.7605633802816901,41,17.620542305356626,0.006153647855889233,0.05184530908756935,29.274717841501126
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,5,50,,,,720000.0,720000.0,24.0,0.0,720024.0,250.0,250.0,cyclic CD sweep,0.27884615384615385,178,19.28284999461927,1.6684613371185328,0.21606081480645212,31.311872420703654
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,5,50,0.3,0.027339532595760756,22.725107096176544,720000.0,2160000.0,48.0,72.0,2160120.0,250.0,750.0,cached full-gradient evaluation,0.7297297297297297,44,17.615562700934,0.0011740434332629945,0.017362650175509975,29.126622379460546
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,5,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,500.0,500.0,cyclic CD sweep,0.27884615384615385,178,19.28284999461927,1.6684613371185328,0.21606081480645212,31.31187242070365
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,5,100,0.3,0.027339532595760756,22.692186685187345,1440000.0,4320000.0,48.0,72.0,4320120.0,500.0,1500.0,cached full-gradient evaluation,0.7297297297297297,44,17.61486277519418,0.00047411769344307686,0.01188825421520634,29.086205413048937
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,20,5,,,,72000.0,72000.0,24.0,0.0,72024.0,100.0,100.0,cyclic CD sweep,0.28431372549019607,174,19.32388358453258,1.7094949270318445,0.21617539895668086,31.387051655205376
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,20,5,1.0,0.09113177531920252,23.766376591563738,72000.0,216000.0,48.0,72.0,216120.0,100.0,300.0,cached full-gradient evaluation,0.7333333333333333,30,17.694189977206214,0.07980131970547788,0.20210177613140612,30.190533565855848
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,20,10,,,,144000.0,144000.0,24.0,0.0,144024.0,200.0,200.0,cyclic CD sweep,0.28431372549019607,174,19.32388358453258,1.7094949270318445,0.2161753989566813,31.387051655205365
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,20,10,0.3,0.027339532595760756,23.04244357790893,144000.0,432000.0,48.0,72.0,432120.0,200.0,600.0,cached full-gradient evaluation,0.7605633802816901,41,17.630649548705126,0.01626089120438934,0.07683672700754296,29.522080630748217
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,20,20,,,,288000.0,288000.0,24.0,0.0,288024.0,400.0,400.0,cyclic CD sweep,0.28431372549019607,174,19.32388358453258,1.7094949270318445,0.216175398956681,31.387051655205365
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,20,20,0.3,0.027339532595760756,22.88847565378799,288000.0,864000.0,48.0,72.0,864120.0,400.0,1200.0,cached full-gradient evaluation,0.7605633802816901,41,17.624962838178984,0.010574180678247558,0.05525429396857939,29.367392942783358
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,20,50,,,,720000.0,720000.0,24.0,0.0,720024.0,1000.0,1000.0,cyclic CD sweep,0.28431372549019607,174,19.32388358453258,1.7094949270318445,0.216175398956681,31.387051655205365
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,20,50,0.1,0.009113177531920253,22.723792383966618,720000.0,2160000.0,48.0,72.0,2160120.0,1000.0,3000.0,cached full-gradient evaluation,0.7297297297297297,44,17.61572153659826,0.0013328790975251081,0.019879112911123875,29.135570567074982
Correlated,5047,0.40451402705581074,10.973121027186753,FedAvg-CD-common,20,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,2000.0,2000.0,cyclic CD sweep,0.28431372549019607,174,19.32388358453258,1.7094949270318445,0.21617539895668114,31.387051655205365
Correlated,5047,0.40451402705581074,10.973121027186753,FedDualAvg-adapted,20,100,0.1,0.009113177531920253,22.712883743245015,1440000.0,4320000.0,48.0,72.0,4320120.0,2000.0,6000.0,cached full-gradient evaluation,0.7297297297297297,44,17.615452956636087,0.001064299135350666,0.016339095989524433,29.12116522787174
Correlated,5047,0.40451402705581074,10.973121027186753,Pooled-common,0,0,,,,,,,,,,,,0.7272727272727273,47,17.614388657500736,0.0,1.2807088722865956e-11,29.011966100328618
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,1,5,,,,72000.0,72000.0,24.0,0.0,72024.0,5.0,5.0,cyclic CD sweep,0.23236514522821577,211,17.44862214159154,1.5207632044586497,0.1539283893734908,25.93167304649268
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,1,5,1.0,0.08882380189029321,29.516713391673434,72000.0,216000.0,48.0,72.0,216120.0,5.0,15.0,cached full-gradient evaluation,0.4444444444444444,78,17.13675366000311,1.2088947228702196,0.6122984917582872,30.25476976638514
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,1,10,,,,144000.0,144000.0,24.0,0.0,144024.0,10.0,10.0,cyclic CD sweep,0.23333333333333334,210,17.444980158044807,1.5171212209119176,0.1554067262686415,25.924337936342766
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,1,10,1.0,0.08882380189029321,26.43934550280916,144000.0,432000.0,48.0,72.0,432120.0,10.0,30.0,cached full-gradient evaluation,0.5106382978723404,64,16.469601182375126,0.5417422452422365,0.3812914665146614,27.761328910106982
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,1,20,,,,288000.0,288000.0,24.0,0.0,288024.0,20.0,20.0,cyclic CD sweep,0.23333333333333334,210,17.444966280995743,1.517107343862854,0.15540812371295246,25.92432731616811
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,1,20,1.0,0.08882380189029321,23.70470056387947,288000.0,864000.0,48.0,72.0,864120.0,20.0,60.0,cached full-gradient evaluation,0.5833333333333334,42,16.04695875294983,0.1190998158169414,0.2001573546105727,25.70152940776787
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,1,50,,,,720000.0,720000.0,24.0,0.0,720024.0,50.0,50.0,cyclic CD sweep,0.23333333333333334,210,17.444966280241673,1.5171073431087834,0.1554081235977756,25.92432731504053
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,1,50,1.0,0.08882380189029321,22.124410674016826,720000.0,2160000.0,48.0,72.0,2160120.0,50.0,150.0,cached full-gradient evaluation,0.6885245901639344,31,15.928847106329892,0.0009881691970026196,0.015314318697481566,24.557142721941865
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,1,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,100.0,100.0,cyclic CD sweep,0.23333333333333334,210,17.44496628024167,1.5171073431087798,0.1554081235977756,25.924327315040525
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,1,100,1.0,0.08882380189029321,22.017855581464346,1440000.0,4320000.0,48.0,72.0,4320120.0,100.0,300.0,cached full-gradient evaluation,0.7,30,15.927862230898036,3.2937651468500917e-06,0.0010400557092966056,24.46000110312338
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,5,5,,,,72000.0,72000.0,24.0,0.0,72024.0,25.0,25.0,cyclic CD sweep,0.26804123711340205,164,17.40281635250294,1.4749574153700493,0.18285107134166562,26.374473831004032
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,5,5,1.0,0.08882380189029321,23.46327611101223,72000.0,216000.0,48.0,72.0,216120.0,25.0,75.0,cached full-gradient evaluation,0.6774193548387096,32,16.000778521272892,0.07291958414000277,0.177367128199874,25.48002318778762
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,5,10,,,,144000.0,144000.0,24.0,0.0,144024.0,50.0,50.0,cyclic CD sweep,0.26804123711340205,164,17.402816332508962,1.474957395376073,0.18285106679076227,26.374473747006657
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,5,10,1.0,0.08882380189029321,22.323091243901278,144000.0,432000.0,48.0,72.0,432120.0,50.0,150.0,cached full-gradient evaluation,0.711864406779661,29,15.931266770236338,0.00340783310344861,0.02848129879806871,24.662856245823523
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,5,20,,,,288000.0,288000.0,24.0,0.0,288024.0,100.0,100.0,cyclic CD sweep,0.26804123711340205,164,17.40281633250894,1.4749573953760517,0.18285106679078497,26.37447374700657
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,5,20,1.0,0.08882380189029321,22.18228479652974,288000.0,864000.0,48.0,72.0,864120.0,100.0,300.0,cached full-gradient evaluation,0.7241379310344828,28,15.929348368452578,0.0014894313196887055,0.02347061434868164,24.548055806598786
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,5,50,,,,720000.0,720000.0,24.0,0.0,720024.0,250.0,250.0,cyclic CD sweep,0.26804123711340205,164,17.40281633250894,1.4749573953760517,0.18285106679078492,26.374473747006565
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,5,50,0.3,0.02664714056708796,22.073311096289196,720000.0,2160000.0,48.0,72.0,2160120.0,250.0,750.0,cached full-gradient evaluation,0.711864406779661,29,15.928017808843727,0.00015887171083761586,0.007431152854824097,24.49073579619712
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,5,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,500.0,500.0,cyclic CD sweep,0.26804123711340205,164,17.402816332508937,1.4749573953760482,0.18285106679078503,26.374473747006572
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,5,100,0.3,0.02664714056708796,22.06141814760853,1440000.0,4320000.0,48.0,72.0,4320120.0,500.0,1500.0,cached full-gradient evaluation,0.711864406779661,29,15.927969960240764,0.00011102310787514114,0.006899893357843689,24.474468922850225
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,20,5,,,,72000.0,72000.0,24.0,0.0,72024.0,100.0,100.0,cyclic CD sweep,0.26666666666666666,165,17.404302928057678,1.476443990924789,0.1787339875405925,26.356043453750416
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,20,5,1.0,0.08882380189029321,22.74109348376724,72000.0,216000.0,48.0,72.0,216120.0,100.0,300.0,cached full-gradient evaluation,0.7547169811320755,23,15.951651936355962,0.023792999223072542,0.14182585859779778,24.815114568044606
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,20,10,,,,144000.0,144000.0,24.0,0.0,144024.0,200.0,200.0,cyclic CD sweep,0.26666666666666666,165,17.404302928057678,1.476443990924789,0.17873398754059272,26.356043453750416
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,20,10,0.3,0.02664714056708796,22.32493533729519,144000.0,432000.0,48.0,72.0,432120.0,200.0,600.0,cached full-gradient evaluation,0.75,26,15.931497387673854,0.0036384505409650103,0.032952553561133635,24.654859031630906
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,20,20,,,,288000.0,288000.0,24.0,0.0,288024.0,400.0,400.0,cyclic CD sweep,0.26666666666666666,165,17.40430292805768,1.4764439909247926,0.17873398754059225,26.356043453750413
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,20,20,0.3,0.02664714056708796,22.237319249607268,288000.0,864000.0,48.0,72.0,864120.0,400.0,1200.0,cached full-gradient evaluation,0.7636363636363637,25,15.930588776382098,0.0027298392492092205,0.03324853336050798,24.578638608629138
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,20,50,,,,720000.0,720000.0,24.0,0.0,720024.0,1000.0,1000.0,cyclic CD sweep,0.26666666666666666,165,17.40430292805768,1.4764439909247926,0.1787339875405924,26.35604345375042
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,20,50,0.1,0.00888238018902932,22.08915496822722,720000.0,2160000.0,48.0,72.0,2160120.0,1000.0,3000.0,cached full-gradient evaluation,0.711864406779661,29,15.928117677396832,0.00025874026394312466,0.010733108296838045,24.492395312639964
Correlated,5048,0.4178284670127111,11.258243609467492,FedAvg-CD-common,20,100,,,,1440000.0,1440000.0,24.0,0.0,1440024.0,2000.0,2000.0,cyclic CD sweep,0.26666666666666666,165,17.40430292805768,1.4764439909247926,0.17873398754059217,26.356043453750416
Correlated,5048,0.4178284670127111,11.258243609467492,FedDualAvg-adapted,20,100,0.1,0.00888238018902932,22.091430116592118,1440000.0,4320000.0,48.0,72.0,4320120.0,2000.0,6000.0,cached full-gradient evaluation,0.7241379310344828,28,15.928140442128658,0.00028150499576895527,0.010712582384690528,24.490523217269512
Correlated,5048,0.4178284670127111,11.258243609467492,Pooled-common,0,0,,,,,,,,,,,,0.7,30,15.92785893713289,0.0,1.6002310587737156e-11,24.457082360460728
Correlated,5049,0.4633820520669893,10.688999524188329,FedAvg-CD-common,1,5,,,,72000.0,72000.0,24.0,0.0,72024.0,5.0,5.0,cyclic CD sweep,0.28,170,18.14692528007144,1.6501010836863017,0.18214942256399186,29.117610206269998
Correlated,5049,0.4633820520669893,10.688999524188329,FedDualAvg-adapted,1,5,1.0,0.09355412522351433,31.069734600514607,72000.0,216000.0,48.0,72.0,216120.0,5.0,15.0,cached full-gradient evaluation,0.5909090909090909,58,17.273985909377746,0.7771617129926085,0.5238771651439315,33.53263147020164
