active,TP,FP,FN,TN,precision,recall,F1,jaccard,method,E,rounds,local_epochs,upload_kib,coef_err,test_mse,lam,scenario,rep,final_obj,tau
60,23,37,7,533,0.3833333333333333,0.7666666666666667,0.5111111111111111,0.3432835820895522,ADMM,,60.0,,843.75,2.588901360015624,37.2166746580545,0.50538906074186,Heterogeneous,3001,,
246,27,219,3,351,0.1097560975609756,0.9,0.1956521739130435,0.108433734939759,FedAvg,1.0,15.0,15.0,210.9375,2.704477721853934,37.66172901486066,0.50538906074186,Heterogeneous,3001,29.10083133737526,
17,17,0,13,570,1.0,0.5666666666666667,0.7234042553191489,0.5666666666666667,FedAvg-ST,1.0,16.0,15.0,225.0,3.497596942906524,42.82357955663651,0.50538906074186,Heterogeneous,3001,27.862954417508774,0.2686474252455128
219,27,192,3,378,0.1232876712328767,0.9,0.216867469879518,0.1216216216216216,FedAvg,2.0,9.0,18.0,126.5625,2.7361360066268503,37.835275636315615,0.50538906074186,Heterogeneous,3001,28.648040247867645,
18,18,0,12,570,1.0,0.6,0.7499999999999999,0.6,FedAvg-ST,2.0,10.0,18.0,140.625,3.566737898907031,43.278964200921045,0.50538906074186,Heterogeneous,3001,27.99520694651327,0.2686474252455128
213,27,186,3,384,0.1267605633802817,0.9,0.2222222222222222,0.125,FedAvg,3.0,7.0,21.0,98.4375,2.7482957014050347,37.83073997271588,0.50538906074186,Heterogeneous,3001,28.598777166340128,
17,17,0,13,570,1.0,0.5666666666666667,0.7234042553191489,0.5666666666666667,FedAvg-ST,3.0,8.0,21.0,112.5,3.5804963182102423,43.38376058185136,0.50538906074186,Heterogeneous,3001,28.03666954273489,0.2686474252455128
207,28,179,2,391,0.1352657004830917,0.9333333333333332,0.2362869198312236,0.1339712918660287,FedAvg,5.0,5.0,25.0,70.3125,2.749518194721624,37.833227673396514,0.50538906074186,Heterogeneous,3001,28.592989085341436,
17,17,0,13,570,1.0,0.5666666666666667,0.7234042553191489,0.5666666666666667,FedAvg-ST,5.0,6.0,25.0,84.375,3.58437560523424,43.427934696132645,0.50538906074186,Heterogeneous,3001,28.0490903510108,0.2686474252455128
203,28,175,2,395,0.1379310344827586,0.9333333333333332,0.2403433476394849,0.1365853658536585,FedAvg,8.0,4.0,32.0,56.25,2.750306379329665,37.84342236179277,0.50538906074186,Heterogeneous,3001,28.596828936693072,
17,17,0,13,570,1.0,0.5666666666666667,0.7234042553191489,0.5666666666666667,FedAvg-ST,8.0,5.0,32.0,70.3125,3.587217472703051,43.453701525647006,0.50538906074186,Heterogeneous,3001,28.05508280251142,0.2686474252455128
203,28,175,2,395,0.1379310344827586,0.9333333333333332,0.2403433476394849,0.1365853658536585,FedAvg,10.0,4.0,40.0,56.25,2.7501566951917606,37.84329636367357,0.50538906074186,Heterogeneous,3001,28.600158925166035,
17,17,0,13,570,1.0,0.5666666666666667,0.7234042553191489,0.5666666666666667,FedAvg-ST,10.0,5.0,40.0,70.3125,3.5874917441267056,43.45707696087165,0.50538906074186,Heterogeneous,3001,28.055454383108675,0.2686474252455128
204,28,176,2,394,0.1372549019607843,0.9333333333333332,0.2393162393162393,0.1359223300970873,FedAvg,15.0,3.0,45.0,42.1875,2.749894876801087,37.84233848486412,0.50538906074186,Heterogeneous,3001,28.602971995729117,
17,17,0,13,570,1.0,0.5666666666666667,0.7234042553191489,0.5666666666666667,FedAvg-ST,15.0,4.0,45.0,56.25,3.587311387168836,43.45653499509933,0.50538906074186,Heterogeneous,3001,28.05495260010829,0.2686474252455128
204,28,176,2,394,0.1372549019607843,0.9333333333333332,0.2393162393162393,0.1359223300970873,FedAvg,20.0,3.0,60.0,42.1875,2.749786459764287,37.841674291400544,0.50538906074186,Heterogeneous,3001,28.603519864899155,
17,17,0,13,570,1.0,0.5666666666666667,0.7234042553191489,0.5666666666666667,FedAvg-ST,20.0,4.0,60.0,56.25,3.5871847868629314,43.455675177821774,0.50538906074186,Heterogeneous,3001,28.054729861214103,0.2686474252455128
98,25,73,5,497,0.2551020408163265,0.8333333333333334,0.390625,0.2427184466019417,Pooled,,,,,2.6165722805992884,37.92790499175087,0.3858265985894672,Heterogeneous,3002,,
89,28,61,2,509,0.3146067415730337,0.9333333333333332,0.4705882352941176,0.3076923076923077,Local-only,,0.0,,0.0,2.836188401995255,38.75016661277673,0.3155190249722207,Heterogeneous,3002,,
261,29,232,1,338,0.1111111111111111,0.9666666666666668,0.1993127147766323,0.1106870229007633,One-shot,,1.0,,14.0625,2.88266579635862,39.05036207958442,0.5036734585466387,Heterogeneous,3002,,
55,24,31,6,539,0.4363636363636363,0.8,0.5647058823529413,0.3934426229508196,ADMM,,62.0,,871.875,2.7892145837715074,38.6645339777014,0.5036734585466387,Heterogeneous,3002,,
592,30,562,0,8,0.0506756756756756,1.0,0.0964630225080385,0.0506756756756756,FedAvg,1.0,18.0,18.0,253.125,2.913717333205075,39.38236027801534,0.5036734585466387,Heterogeneous,3002,32.643099332373254,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,1.0,19.0,18.0,267.1875,3.8186317329662898,45.2725388131976,0.5036734585466387,Heterogeneous,3002,26.90252872816954,0.3350018668280704
597,30,567,0,3,0.050251256281407,1.0,0.0956937799043062,0.050251256281407,FedAvg,2.0,11.0,22.0,154.6875,2.9661407730758875,39.61922008919554,0.5036734585466387,Heterogeneous,3002,33.59770281731762,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,2.0,12.0,22.0,168.75,3.874826983460324,45.73962592246874,0.5036734585466387,Heterogeneous,3002,27.081369869054868,0.3350018668280704
595,30,565,0,5,0.0504201680672268,1.0,0.096,0.0504201680672268,FedAvg,3.0,10.0,30.0,140.625,2.993900471875317,39.693066342904665,0.5036734585466387,Heterogeneous,3002,33.8655971149586,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,3.0,11.0,30.0,154.6875,3.893734212724181,45.87250493538632,0.5036734585466387,Heterogeneous,3002,27.140383836542465,0.3350018668280704
588,30,558,0,12,0.0510204081632653,1.0,0.0970873786407767,0.0510204081632653,FedAvg,5.0,9.0,45.0,126.5625,3.009655367319441,39.7731796146825,0.5036734585466387,Heterogeneous,3002,33.7828669454778,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,5.0,10.0,45.0,140.625,3.907215363999701,45.97158799939738,0.5036734585466387,Heterogeneous,3002,27.18899219009313,0.3350018668280704
569,30,539,0,31,0.0527240773286467,1.0,0.1001669449081803,0.0527240773286467,FedAvg,8.0,9.0,72.0,126.5625,3.010310088616404,39.7944257325265,0.5036734585466387,Heterogeneous,3002,33.47927857319141,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,8.0,10.0,72.0,140.625,3.915518534900976,46.03570332311554,0.5036734585466387,Heterogeneous,3002,27.220369707075548,0.3350018668280704
564,30,534,0,36,0.0531914893617021,1.0,0.101010101010101,0.0531914893617021,FedAvg,10.0,9.0,90.0,126.5625,3.008682547331765,39.79202210405733,0.5036734585466387,Heterogeneous,3002,33.284907381367624,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,10.0,10.0,90.0,140.625,3.918975289040152,46.062788872801335,0.5036734585466387,Heterogeneous,3002,27.23302407965021,0.3350018668280704
549,30,519,0,51,0.0546448087431694,1.0,0.1036269430051813,0.0546448087431694,FedAvg,15.0,9.0,135.0,126.5625,3.005147276076644,39.79389211168358,0.5036734585466387,Heterogeneous,3002,32.87385042478748,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,15.0,10.0,135.0,140.625,3.925343099846825,46.113210232468425,0.5036734585466387,Heterogeneous,3002,27.25627251152914,0.3350018668280704
527,30,497,0,73,0.0569259962049335,1.0,0.1077199281867145,0.0569259962049335,FedAvg,20.0,9.0,180.0,126.5625,3.002522555292157,39.80398770294774,0.5036734585466387,Heterogeneous,3002,32.52636023755413,
15,15,0,15,570,1.0,0.5,0.6666666666666666,0.5,FedAvg-ST,20.0,10.0,180.0,140.625,3.930567898201217,46.154812078066,0.5036734585466387,Heterogeneous,3002,27.275290623540315,0.3350018668280704
121,30,91,0,479,0.2479338842975206,1.0,0.3973509933774834,0.2479338842975206,Pooled,,,,,2.56276961308277,32.265405324840984,0.2947053998941492,Heterogeneous,3003,,
117,25,92,5,478,0.2136752136752136,0.8333333333333334,0.3401360544217687,0.2049180327868852,Local-only,,0.0,,0.0,2.9118525190952487,34.503536182072885,0.2774287958782704,Heterogeneous,3003,,
188,27,161,3,409,0.1436170212765957,0.9,0.2477064220183486,0.1413612565445026,One-shot,,1.0,,14.0625,3.0680022890412064,35.12408109559552,0.4865385358669022,Heterogeneous,3003,,
54,28,26,2,544,0.5185185185185185,0.9333333333333332,0.6666666666666667,0.5,ADMM,,59.0,,829.6875,2.942446158430952,34.85779526482898,0.4865385358669022,Heterogeneous,3003,,
222,30,192,0,378,0.1351351351351351,1.0,0.2380952380952381,0.1351351351351351,FedAvg,1.0,14.0,14.0,196.875,2.92971734509431,34.47851553584238,0.4865385358669022,Heterogeneous,3003,24.22607362960968,
20,17,3,13,567,0.85,0.5666666666666667,0.68,0.5151515151515151,FedAvg-ST,1.0,15.0,14.0,210.9375,3.6282483252947486,39.346239108042425,0.4865385358669022,Heterogeneous,3003,22.972911298639715,0.2066963336702652
203,29,174,1,396,0.1428571428571428,0.9666666666666668,0.2489270386266094,0.142156862745098,FedAvg,2.0,9.0,18.0,126.5625,2.985460532695179,34.80755672232833,0.4865385358669022,Heterogeneous,3003,24.139045899292565,
27,21,6,9,564,0.7777777777777778,0.7,0.7368421052631577,0.5833333333333334,FedAvg-ST,2.0,10.0,18.0,140.625,3.5464632402414424,38.85751036502817,0.4865385358669022,Heterogeneous,3003,23.02338529287345,0.1651929304283798
191,28,163,2,407,0.1465968586387434,0.9333333333333332,0.253393665158371,0.1450777202072538,FedAvg,3.0,7.0,21.0,98.4375,3.006597537922973,34.9039405225533,0.4865385358669022,Heterogeneous,3003,24.224591639416268,
25,20,5,10,565,0.8,0.6666666666666666,0.7272727272727272,0.5714285714285714,FedAvg-ST,3.0,8.0,21.0,112.5,3.565461385841416,39.03381172152108,0.4865385358669022,Heterogeneous,3003,23.09669628991606,0.1651929304283798
193,28,165,2,405,0.1450777202072538,0.9333333333333332,0.2511210762331838,0.1435897435897435,FedAvg,5.0,5.0,25.0,70.3125,3.042381029467161,35.02580656842306,0.4865385358669022,Heterogeneous,3003,24.31366759675246,
34,23,11,7,559,0.6764705882352942,0.7666666666666667,0.71875,0.5609756097560976,FedAvg-ST,5.0,6.0,25.0,84.375,3.4724394471351108,38.45147368005177,0.4865385358669022,Heterogeneous,3003,23.013627802551657,0.1320231654764043
188,27,161,3,409,0.1436170212765957,0.9,0.2477064220183486,0.1413612565445026,FedAvg,8.0,4.0,32.0,56.25,3.0615549106633475,35.09339396855079,0.4865385358669022,Heterogeneous,3003,24.32625725261063,
35,23,12,7,558,0.6571428571428571,0.7666666666666667,0.7076923076923077,0.5476190476190477,FedAvg-ST,8.0,5.0,32.0,70.3125,3.4857721375252524,38.541444843182,0.4865385358669022,Heterogeneous,3003,23.02730324551132,0.1320231654764043
188,27,161,3,409,0.1436170212765957,0.9,0.2477064220183486,0.1413612565445026,FedAvg,10.0,4.0,40.0,56.25,3.0648028198848176,35.109035181587195,0.4865385358669022,Heterogeneous,3003,24.3272722821338,
36,23,13,7,557,0.6388888888888888,0.7666666666666667,0.696969696969697,0.5348837209302325,FedAvg-ST,10.0,5.0,40.0,70.3125,3.488210015990077,38.55905182786902,0.4865385358669022,Heterogeneous,3003,23.03048210570734,0.1320231654764043
188,27,161,3,409,0.1436170212765957,0.9,0.2477064220183486,0.1413612565445026,FedAvg,15.0,3.0,45.0,42.1875,3.0674086081863887,35.12205503829212,0.4865385358669022,Heterogeneous,3003,24.333688034977826,
36,23,13,7,557,0.6388888888888888,0.7666666666666667,0.696969696969697,0.5348837209302325,FedAvg-ST,15.0,4.0,45.0,56.25,3.4904157650631435,38.576049810710586,0.4865385358669022,Heterogeneous,3003,23.033902068991026,0.1320231654764043
188,27,161,3,409,0.1436170212765957,0.9,0.2477064220183486,0.1413612565445026,FedAvg,20.0,3.0,60.0,42.1875,3.067899030357597,35.12384564106819,0.4865385358669022,Heterogeneous,3003,24.336138677255946,
36,23,13,7,557,0.6388888888888888,0.7666666666666667,0.696969696969697,0.5348837209302325,FedAvg-ST,20.0,4.0,60.0,56.25,3.4908661442517155,38.57946139588879,0.4865385358669022,Heterogeneous,3003,23.03454120168254,0.1320231654764043
144,30,114,0,456,0.2083333333333333,1.0,0.3448275862068966,0.2083333333333333,Pooled,,,,,2.8108918742634352,39.99845335833846,0.297340400041571,Heterogeneous,3004,,
92,25,67,5,503,0.2717391304347826,0.8333333333333334,0.4098360655737705,0.2577319587628865,Local-only,,0.0,,0.0,3.0067655400172284,41.38374099804295,0.3265545045357727,Heterogeneous,3004,,
171,28,143,2,427,0.1637426900584795,0.9333333333333332,0.2786069651741293,0.1618497109826589,One-shot,,1.0,,14.0625,3.044085485300424,41.2976694757548,0.6352957720935978,Heterogeneous,3004,,
42,21,21,9,549,0.5,0.7,0.5833333333333334,0.4117647058823529,ADMM,,59.0,,829.6875,3.2030071933105253,42.26097359338032,0.6352957720935978,Heterogeneous,3004,,
210,29,181,1,389,0.1380952380952381,0.9666666666666668,0.2416666666666666,0.1374407582938388,FedAvg,1.0,14.0,14.0,196.875,3.0345381755932808,40.9951263222889,0.6352957720935978,Heterogeneous,3004,33.606895183427135,
21,19,2,11,568,0.9047619047619048,0.6333333333333333,0.7450980392156863,0.59375,FedAvg-ST,1.0,15.0,14.0,210.9375,3.69623770648165,45.98958048301618,0.6352957720935978,Heterogeneous,3004,30.7172243993579,0.2157000166367308
186,29,157,1,413,0.1559139784946236,0.9666666666666668,0.2685185185185185,0.1550802139037433,FedAvg,2.0,8.0,16.0,112.5,3.012476015777187,41.01334174266674,0.6352957720935978,Heterogeneous,3004,33.10744855584091,
20,19,1,11,569,0.95,0.6333333333333333,0.7599999999999999,0.6129032258064516,FedAvg-ST,2.0,9.0,16.0,126.5625,3.716048341171065,46.228071080081456,0.6352957720935978,Heterogeneous,3004,30.80492034134764,0.2157000166367308
176,29,147,1,423,0.1647727272727272,0.9666666666666668,0.2815533980582524,0.1638418079096045,FedAvg,3.0,7.0,21.0,98.4375,3.015701624379126,41.099228676625074,0.6352957720935978,Heterogeneous,3004,33.094435935034014,
20,19,1,11,569,0.95,0.6333333333333333,0.7599999999999999,0.6129032258064516,FedAvg-ST,3.0,8.0,21.0,112.5,3.719360666780784,46.261371181130784,0.6352957720935978,Heterogeneous,3004,30.815572438307854,0.2157000166367308
175,28,147,2,423,0.16,0.9333333333333332,0.2731707317073171,0.1581920903954802,FedAvg,5.0,6.0,30.0,84.375,3.027323497100309,41.20062953202603,0.6352957720935978,Heterogeneous,3004,33.113372273180524,
20,19,1,11,569,0.95,0.6333333333333333,0.7599999999999999,0.6129032258064516,FedAvg-ST,5.0,7.0,30.0,98.4375,3.7264651259995927,46.34818887575195,0.6352957720935978,Heterogeneous,3004,30.83099322036428,0.2157000166367308
176,28,148,2,422,0.1590909090909091,0.9333333333333332,0.2718446601941747,0.1573033707865168,FedAvg,8.0,5.0,40.0,70.3125,3.036143967807332,41.25593798807735,0.6352957720935978,Heterogeneous,3004,33.129932205883435,
20,19,1,11,569,0.95,0.6333333333333333,0.7599999999999999,0.6129032258064516,FedAvg-ST,8.0,6.0,40.0,84.375,3.730127858881749,46.39414685816859,0.6352957720935978,Heterogeneous,3004,30.83921242525188,0.2157000166367308
172,28,144,2,426,0.1627906976744186,0.9333333333333332,0.2772277227722772,0.160919540229885,FedAvg,10.0,5.0,50.0,70.3125,3.039515282234978,41.27545344713527,0.6352957720935978,Heterogeneous,3004,33.13536934239118,
20,19,1,11,569,0.95,0.6333333333333333,0.7599999999999999,0.6129032258064516,FedAvg-ST,10.0,6.0,50.0,84.375,3.731501871609789,46.408862953290495,0.6352957720935978,Heterogeneous,3004,30.8415858325756,0.2157000166367308
171,28,143,2,427,0.1637426900584795,0.9333333333333332,0.2786069651741293,0.1618497109826589,FedAvg,15.0,4.0,60.0,56.25,3.0431043451752786,41.29376624574581,0.6352957720935978,Heterogeneous,3004,33.143969374512935,
20,19,1,11,569,0.95,0.6333333333333333,0.7599999999999999,0.6129032258064516,FedAvg-ST,15.0,5.0,60.0,70.3125,3.732849423012118,46.41999572752109,0.6352957720935978,Heterogeneous,3004,30.8434445127335,0.2157000166367308
171,28,143,2,427,0.1637426900584795,0.9333333333333332,0.2786069651741293,0.1618497109826589,FedAvg,20.0,4.0,80.0,56.25,3.043927850865386,41.29715095956558,0.6352957720935978,Heterogeneous,3004,33.14533800211018,
20,19,1,11,569,0.95,0.6333333333333333,0.7599999999999999,0.6129032258064516,FedAvg-ST,20.0,5.0,80.0,70.3125,3.7330561239440168,46.42165059523786,0.6352957720935978,Heterogeneous,3004,30.843709219479926,0.2157000166367308
85,25,60,5,510,0.2941176470588235,0.8333333333333334,0.4347826086956522,0.2777777777777778,Pooled,,,,,2.706498664318109,39.09456898420314,0.4661077602802718,Heterogeneous,3005,,
133,26,107,4,463,0.1954887218045112,0.8666666666666667,0.3190184049079754,0.1897810218978102,Local-only,,0.0,,0.0,2.983766069892249,39.7942278027504,0.2977113183686755,Heterogeneous,3005,,
232,29,203,1,367,0.125,0.9666666666666668,0.2213740458015267,0.1244635193133047,One-shot,,1.0,,14.0625,2.9603425563768946,39.74517558033731,0.4662395732595609,Heterogeneous,3005,,
85,25,60,5,510,0.2941176470588235,0.8333333333333334,0.4347826086956522,0.2777777777777778,ADMM,,64.0,,900.0,2.70666810475751,39.09569583945417,0.4662395732595609,Heterogeneous,3005,,
282,28,254,2,316,0.0992907801418439,0.9333333333333332,0.1794871794871795,0.0985915492957746,FedAvg,1.0,16.0,16.0,225.0,2.9361101503549896,39.61086321259205,0.4662395732595609,Heterogeneous,3005,30.867284206730677,
28,21,7,9,563,0.75,0.7,0.7241379310344827,0.5675675675675675,FedAvg-ST,1.0,17.0,16.0,239.0625,3.5204652870080246,44.55503716300961,0.4662395732595609,Heterogeneous,3005,29.388968114955016,0.1980727183984114
258,29,229,1,341,0.1124031007751938,0.9666666666666668,0.2013888888888888,0.1119691119691119,FedAvg,2.0,9.0,18.0,126.5625,2.962337241926487,39.80501017221951,0.4662395732595609,Heterogeneous,3005,30.48582960007776,
23,19,4,11,566,0.8260869565217391,0.6333333333333333,0.7169811320754716,0.5588235294117647,FedAvg-ST,2.0,10.0,18.0,140.625,3.553549783839731,44.732330910589006,0.4662395732595609,Heterogeneous,3005,29.50513235869342,0.1980727183984114
246,29,217,1,353,0.1178861788617886,0.9666666666666668,0.2101449275362319,0.117408906882591,FedAvg,3.0,7.0,21.0,98.4375,2.9604807837162426,39.831373299436585,0.4662395732595609,Heterogeneous,3005,30.416653099148952,
33,21,12,9,558,0.6363636363636364,0.7,0.6666666666666666,0.5,FedAvg-ST,3.0,8.0,21.0,112.5,3.405269195221182,43.52305359309209,0.4662395732595609,Heterogeneous,3005,29.236046204954206,0.158300886179946
240,29,211,1,359,0.1208333333333333,0.9666666666666668,0.2148148148148148,0.1203319502074688,FedAvg,5.0,6.0,30.0,84.375,2.9583558128239766,39.79304355585538,0.4662395732595609,Heterogeneous,3005,30.416285975882243,
35,21,14,9,556,0.6,0.7,0.6461538461538462,0.4772727272727273,FedAvg-ST,5.0,7.0,30.0,98.4375,3.404093150687617,43.49315890113673,0.4662395732595609,Heterogeneous,3005,29.24301035552177,0.158300886179946
238,29,209,1,361,0.1218487394957983,0.9666666666666668,0.2164179104477612,0.1213389121338912,FedAvg,8.0,5.0,40.0,70.3125,2.959345378173172,39.76039419904834,0.4662395732595609,Heterogeneous,3005,30.411058654741293,
35,21,14,9,556,0.6,0.7,0.6461538461538462,0.4772727272727273,FedAvg-ST,8.0,6.0,40.0,84.375,3.407055634703361,43.5030255954601,0.4662395732595609,Heterogeneous,3005,29.257795384690617,0.158300886179946
236,29,207,1,363,0.1228813559322034,0.9666666666666668,0.2180451127819549,0.1223628691983122,FedAvg,10.0,5.0,50.0,70.3125,2.9601632564159344,39.753131234837824,0.4662395732595609,Heterogeneous,3005,30.4110661016857,
35,21,14,9,556,0.6,0.7,0.6461538461538462,0.4772727272727273,FedAvg-ST,10.0,6.0,50.0,84.375,3.4084385257628016,43.50927931183316,0.4662395732595609,Heterogeneous,3005,29.263163288887643,0.158300886179946
233,29,204,1,366,0.1244635193133047,0.9666666666666668,0.2205323193916349,0.1239316239316239,FedAvg,15.0,4.0,60.0,56.25,2.9601768331832155,39.74560792393917,0.4662395732595609,Heterogeneous,3005,30.40673464498861,
36,21,15,9,555,0.5833333333333334,0.7,0.6363636363636365,0.4666666666666667,FedAvg-ST,15.0,5.0,60.0,70.3125,3.408895661374676,43.511047425313386,0.4662395732595609,Heterogeneous,3005,29.26442634807993,0.158300886179946
232,29,203,1,367,0.125,0.9666666666666668,0.2213740458015267,0.1244635193133047,FedAvg,20.0,3.0,60.0,42.1875,2.960245230668298,39.74494050721468,0.4662395732595609,Heterogeneous,3005,30.405614531550334,
36,21,15,9,555,0.5833333333333334,0.7,0.6363636363636365,0.4666666666666667,FedAvg-ST,20.0,4.0,60.0,56.25,3.4089196014806653,43.51123018349065,0.4662395732595609,Heterogeneous,3005,29.264210882619423,0.158300886179946
92,27,65,3,505,0.2934782608695652,0.9,0.4426229508196721,0.2842105263157894,Pooled,,,,,2.8290359193022385,38.742293893137024,0.4129611226538306,Heterogeneous,3006,,
77,27,50,3,520,0.3506493506493506,0.9,0.5046728971962617,0.3375,Local-only,,0.0,,0.0,2.873651748577438,40.4850401120848,0.3630435989246044,Heterogeneous,3006,,
170,28,142,2,428,0.1647058823529411,0.9333333333333332,0.2799999999999999,0.1627906976744186,One-shot,,1.0,,14.0625,3.2742502656880768,41.906993226136,0.6377338007149481,Heterogeneous,3006,,
41,24,17,6,553,0.5853658536585366,0.8,0.676056338028169,0.5106382978723404,ADMM,,63.0,,885.9375,3.3043443325087685,41.75919252951909,0.6377338007149481,Heterogeneous,3006,,
239,28,211,2,359,0.1171548117154811,0.9333333333333332,0.20817843866171,0.1161825726141078,FedAvg,1.0,14.0,14.0,196.875,3.2420482482142288,41.20054641527177,0.6377338007149481,Heterogeneous,3006,33.91376267140595,
18,16,2,14,568,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,FedAvg-ST,1.0,15.0,14.0,210.9375,3.94112324602326,46.8762141694264,0.6377338007149481,Heterogeneous,3006,31.03115579690139,0.2165277929848294
209,28,181,2,389,0.1339712918660287,0.9333333333333332,0.2343096234309623,0.1327014218009478,FedAvg,2.0,8.0,16.0,112.5,3.2481842069680904,41.62716173698555,0.6377338007149481,Heterogeneous,3006,33.40030544224351,
17,15,2,15,568,0.8823529411764706,0.5,0.6382978723404256,0.46875,FedAvg-ST,2.0,9.0,16.0,126.5625,3.994191862870605,47.41123264125024,0.6377338007149481,Heterogeneous,3006,31.10302196079421,0.2165277929848294
184,28,156,2,414,0.1521739130434782,0.9333333333333332,0.2616822429906542,0.1505376344086021,FedAvg,3.0,7.0,21.0,98.4375,3.255953969188695,41.75330766662093,0.6377338007149481,Heterogeneous,3006,33.345500302404105,
18,16,2,14,568,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,FedAvg-ST,3.0,8.0,21.0,112.5,4.001683720241662,47.50652466346172,0.6377338007149481,Heterogeneous,3006,31.13684554373512,0.2165277929848294
177,28,149,2,421,0.1581920903954802,0.9333333333333332,0.2705314009661836,0.1564245810055866,FedAvg,5.0,7.0,35.0,98.4375,3.263947223249435,41.836661941183685,0.6377338007149481,Heterogeneous,3006,33.342212149617694,
18,16,2,14,568,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,FedAvg-ST,5.0,8.0,35.0,112.5,4.0118247441101005,47.606489888045004,0.6377338007149481,Heterogeneous,3006,31.182703778863136,0.2165277929848294
176,28,148,2,422,0.1590909090909091,0.9333333333333332,0.2718446601941747,0.1573033707865168,FedAvg,8.0,6.0,48.0,84.375,3.2720662712164064,41.89138802482351,0.6377338007149481,Heterogeneous,3006,33.3612963207616,
18,16,2,14,568,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,FedAvg-ST,8.0,7.0,48.0,98.4375,4.022918525187956,47.697625242182205,0.6377338007149481,Heterogeneous,3006,31.214056279106607,0.2165277929848294
175,28,147,2,423,0.16,0.9333333333333332,0.2731707317073171,0.1581920903954802,FedAvg,10.0,6.0,60.0,84.375,3.274542496716204,41.90891626182768,0.6377338007149481,Heterogeneous,3006,33.36899178023201,
18,16,2,14,568,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,FedAvg-ST,10.0,7.0,60.0,98.4375,4.026495743032816,47.72677075955541,0.6377338007149481,Heterogeneous,3006,31.22384824693428,0.2165277929848294
173,28,145,2,425,0.1618497109826589,0.9333333333333332,0.2758620689655172,0.16,FedAvg,15.0,5.0,75.0,70.3125,3.275827377137399,41.91939599368367,0.6377338007149481,Heterogeneous,3006,33.372520822696906,
18,16,2,14,568,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,FedAvg-ST,15.0,6.0,75.0,84.375,4.029258566850238,47.7508191948387,0.6377338007149481,Heterogeneous,3006,31.23179911740793,0.2165277929848294
172,28,144,2,426,0.1627906976744186,0.9333333333333332,0.2772277227722772,0.160919540229885,FedAvg,20.0,4.0,80.0,56.25,3.275420492670892,41.91659412858302,0.6377338007149481,Heterogeneous,3006,33.37422056724121,
18,16,2,14,568,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,FedAvg-ST,20.0,5.0,80.0,70.3125,4.0297620977369295,47.75613718112791,0.6377338007149481,Heterogeneous,3006,31.23488477523125,0.2165277929848294
170,25,145,5,425,0.1470588235294117,0.8333333333333334,0.25,0.1428571428571428,Pooled,,,,,2.9335991744887937,37.792093144414274,0.2484253755813566,Heterogeneous,3007,,
95,26,69,4,501,0.2736842105263158,0.8666666666666667,0.416,0.2626262626262626,Local-only,,0.0,,0.0,2.5794106003194464,36.17962317178421,0.28972667386462,Heterogeneous,3007,,
272,29,243,1,327,0.1066176470588235,0.9666666666666668,0.1920529801324503,0.1062271062271062,One-shot,,1.0,,14.0625,2.873663122915016,37.67648504551606,0.3750650250222872,Heterogeneous,3007,,
108,25,83,5,487,0.2314814814814814,0.8333333333333334,0.3623188405797101,0.2212389380530973,ADMM,,88.0,,1237.5,2.861517826505306,37.33104531311427,0.3750650250222872,Heterogeneous,3007,,
542,30,512,0,58,0.055350553505535,1.0,0.1048951048951049,0.055350553505535,FedAvg,1.0,20.0,20.0,281.25,2.8261207568866684,37.56786531412449,0.3750650250222872,Heterogeneous,3007,28.840652596820224,
14,14,0,16,570,1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667,FedAvg-ST,1.0,21.0,20.0,295.3125,3.4709101550217785,41.696025429407264,0.3750650250222872,Heterogeneous,3007,26.10523218967571,0.3121375699563071
520,30,490,0,80,0.0576923076923076,1.0,0.1090909090909091,0.0576923076923076,FedAvg,2.0,13.0,26.0,182.8125,2.801381314185842,37.37773713247474,0.3750650250222872,Heterogeneous,3007,28.474899695632327,
21,19,2,11,568,0.9047619047619048,0.6333333333333333,0.7450980392156863,0.59375,FedAvg-ST,2.0,14.0,26.0,196.875,3.3307718024435014,40.73425205728754,0.3750650250222872,Heterogeneous,3007,25.769014602604745,0.2494621891074861
