scenario,rep,lam,L_max,E,rounds,client_rate,rate_multiplier,validation_mse,selected,F1,active,objective,objective_gap,kkt_mapping,test_mse
IID,5002,0.49582798278883405,8.477654152451192,1,10,0.03538714774219225,0.3,36.42135166196467,False,0.7323943661971831,41,20.123899122645497,1.3601638655990236,0.5918814109906912,36.63399293562904
IID,5002,0.49582798278883405,8.477654152451192,1,10,0.11795715914064085,1.0,32.13973147107546,True,0.7536231884057971,39,18.992705226470783,0.22896996942430903,0.23728506410291073,31.59191441356013
IID,5002,0.49582798278883405,8.477654152451192,1,20,0.011795715914064085,0.1,37.6742659134773,False,0.7222222222222222,42,20.528215566373746,1.764480309327272,0.6795101708932958,38.04955644310001
IID,5002,0.49582798278883405,8.477654152451192,1,20,0.03538714774219225,0.3,33.96071257923596,False,0.7428571428571429,40,19.41420115484071,0.6504658977942377,0.40804730599655076,33.79231704579228
IID,5002,0.49582798278883405,8.477654152451192,1,20,0.11795715914064085,1.0,30.798473257195365,True,0.8253968253968254,33,18.787419234433468,0.02368397738699457,0.0765897255287431,29.843144688170653
IID,5002,0.49582798278883405,8.477654152451192,1,50,0.011795715914064085,0.1,34.67172271926916,False,0.7428571428571429,40,19.60575343588056,0.8420181788340848,0.46524353030056276,34.62321717990375
IID,5002,0.49582798278883405,8.477654152451192,1,50,0.03538714774219225,0.3,31.301211699702524,False,0.8,35,18.846074691155863,0.08233943410938949,0.13867447808087585,30.50758695934413
IID,5002,0.49582798278883405,8.477654152451192,1,50,0.11795715914064085,1.0,30.400110770680424,True,0.8666666666666667,30,18.76379161028775,5.635324127695185e-05,0.00376661755816432,29.25934889909482
IID,5002,0.49582798278883405,8.477654152451192,1,100,0.011795715914064085,0.1,32.30470098542688,False,0.7536231884057971,39,19.02434605440839,0.2606107973619167,0.25493228701194814,31.793267490465304
IID,5002,0.49582798278883405,8.477654152451192,1,100,0.03538714774219225,0.3,30.51316520187525,False,0.8524590163934426,31,18.767302010225748,0.0035667531792746843,0.03044563628492747,29.445153461442207
IID,5002,0.49582798278883405,8.477654152451192,1,100,0.11795715914064085,1.0,30.387069342334197,True,0.8666666666666667,30,18.763735263569675,6.523201534491818e-09,4.616576588173382e-05,29.23871721655047
IID,5002,0.49582798278883405,8.477654152451192,5,5,0.011795715914064085,0.1,37.07036379955614,False,0.7323943661971831,41,20.3306858198126,1.5669505627661273,0.6353410129518654,37.37217639135306
IID,5002,0.49582798278883405,8.477654152451192,5,5,0.03538714774219225,0.3,33.29647065332167,False,0.7536231884057971,39,19.24603286017509,0.48229760312861814,0.3525990218308998,33.02045014924988
IID,5002,0.49582798278883405,8.477654152451192,5,5,0.11795715914064085,1.0,30.86296777753084,True,0.8813559322033898,29,18.788044819100612,0.024309562054138922,0.07075944953071578,29.952610487492123
IID,5002,0.49582798278883405,8.477654152451192,5,10,0.011795715914064085,0.1,34.702097671239656,False,0.7428571428571429,40,19.614418326835057,0.8506830697885839,0.46827429063621206,34.66262783906872
IID,5002,0.49582798278883405,8.477654152451192,5,10,0.03538714774219225,0.3,31.37360555149072,False,0.8125,34,18.855506443287734,0.09177118624126024,0.14855547057678764,30.61760504826231
IID,5002,0.49582798278883405,8.477654152451192,5,10,0.11795715914064085,1.0,30.58573503495504,True,0.896551724137931,28,18.76950736204565,0.005772104999177685,0.038546648491262936,29.554761747580006
IID,5002,0.49582798278883405,8.477654152451192,5,20,0.011795715914064085,0.1,32.328473378227244,False,0.7536231884057971,39,19.0291967501873,0.2654614931408261,0.2581570897583483,31.827399001462656
IID,5002,0.49582798278883405,8.477654152451192,5,20,0.03538714774219225,0.3,30.564281787615222,False,0.8524590163934426,31,18.769148155476575,0.00541289843010162,0.03595157797312276,29.525552039659523
IID,5002,0.49582798278883405,8.477654152451192,5,20,0.11795715914064085,1.0,30.559693469519477,True,0.9122807017543859,27,18.768588473233283,0.004853216186809561,0.039880415292810556,29.52005250256295
IID,5002,0.49582798278883405,8.477654152451192,5,50,0.011795715914064085,0.1,30.64186865271913,False,0.8524590163934426,31,18.774883045130874,0.011147788084400645,0.05345424934516707,29.643420558117686
IID,5002,0.49582798278883405,8.477654152451192,5,50,0.03538714774219225,0.3,30.432869801738057,True,0.8813559322033898,29,18.764150388087018,0.0004151310405440256,0.010419874644143956,29.316815282628205
IID,5002,0.49582798278883405,8.477654152451192,5,50,0.11795715914064085,1.0,30.561071698609027,False,0.9122807017543859,27,18.768541006810665,0.004805749764191347,0.04049717300640504,29.519177970314487
