"active","TP","FP","FN","TN","precision","recall","F1","jaccard","coef_err","test_mse","rule","E","seed","rounds","converged","nnz"
25.5,15,10.5,15,559.5,0.588235294117647,0.5,0.540540540540541,0.37037037037037,1.25234499694421,2.3636610549325,"val_mse_local_thresh",5,3,6,TRUE,NA
114,24,90,6,480,0.210526315789474,0.8,0.333333333333333,0.2,1.38818047635035,2.45616561515139,"val_1se",5,3,4,TRUE,114
41.2,13.7,27.5,16.3,542.5,0.33252427184466,0.456666666666667,0.384831460674157,0.238260869565217,1.43995796962346,2.61582591480618,"val_1se_localonly",5,3,4,TRUE,NA
9.7,7.1,2.6,22.9,567.4,0.731958762886598,0.236666666666667,0.357682619647355,0.217791411042945,1.47365276893936,2.66323482528614,"val_1se_local_thresh",5,3,4,TRUE,NA
11,11,0,19,570,1,0.366666666666667,0.536585365853659,0.366666666666667,1.43937458151116,2.52938531240606,"val_1se_thresh",5,3,4,TRUE,11
80,22,58,8,512,0.275,0.733333333333333,0.4,0.25,1.34237396321717,2.33636868704472,"BIC_corrected",5,3,4,TRUE,80
40.7,15.6,25.1,14.4,544.9,0.383292383292383,0.52,0.441301272984441,0.283121597096189,1.37975303596686,2.445968315271,"BIC_corrected_localonly",5,3,4,TRUE,NA
10.4,7.6,2.8,22.4,567.2,0.730769230769231,0.253333333333333,0.376237623762376,0.231707317073171,1.44909558111107,2.58793388157989,"BIC_corrected_local_thresh",5,3,4,TRUE,NA
12,12,0,18,570,1,0.4,0.571428571428571,0.4,1.40425403194014,2.43658065429721,"BIC_corrected_thresh",5,3,4,TRUE,12
66,22,44,8,526,0.333333333333333,0.733333333333333,0.458333333333333,0.297297297297297,1.4101133666837,2.44268901923374,"path_best_F1",5,3,3,TRUE,66
178,27,151,3,419,0.151685393258427,0.9,0.259615384615385,0.149171270718232,1.17451985741327,1.70558843682355,"val_mse",5,4,5,TRUE,178
83.5,15.6,67.9,14.4,502.1,0.186826347305389,0.52,0.27488986784141,0.159346271705822,1.27286989619345,1.96056916187558,"val_mse_localonly",5,4,5,TRUE,NA
17.7,12.4,5.3,17.6,564.7,0.700564971751413,0.413333333333333,0.519916142557652,0.351274787535411,1.26088864761517,1.9662281583915,"val_mse_local_thresh",5,4,5,TRUE,NA
