active,TP,FP,FN,TN,precision,recall,F1,jaccard,method,E,rounds,local_epochs,selected_rounds,selected_local_epochs,selected_vector_kib,tuning_rounds,tuning_local_epochs,tuning_vector_kib,candidate_count,scalar_rounds,total_rounds,vector_kib,scalar_kib,upload_kib,coef_err,test_mse,lam,fit_converged,local_dual_gap,local_dual_gap_tolerance,solver_iterations,solver_restarts,scenario,rep,max_local_dual_gap_ratio,local_fit_iterations,local_fit_dual_gaps,final_obj,primal_residual,dual_residual_scaled,kkt_residual,fit_tolerance,hit_round_cap,final_update_norm,tau,candidate_rounds,all_candidates_converged
268,28,240,2,330,0.1044776119402985,0.9333333333333333,0.18791946308724833,0.1037037037037037,FedAvg,5.0,8.0,40.0,8.0,40.0,112.5,0.0,0.0,0.0,1,0,8.0,112.5,0.0,112.5,3.027730768093393,25.614736765414513,0.29081764997327636,True,,,,,Correlated,5035,,,,16.236506197072117,,,,1e-05,False,3.833210806298173e-06,,,
60,22,38,8,532,0.36666666666666664,0.7333333333333333,0.4888888888888889,0.3235294117647059,FedAvg-1SE,5.0,4.0,20.0,4.0,20.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,3.7141389303143977,30.306094653498853,0.8233678936386548,True,,,,,Correlated,5035,,,,19.023160048946217,,,,1e-05,False,2.1358342009502248e-06,,,
76,24,52,6,518,0.3157894736842105,0.8,0.4528301886792453,0.2926829268292683,FedAvg-ST,5.0,8.0,40.0,8.0,40.0,112.5,0.0,0.0,0.0,1,1,9.0,112.5,2.8125,115.3125,3.2208373018216796,27.000557708278635,0.29081764997327636,True,,,,,Correlated,5035,,,,15.152140779148645,,,,1e-05,False,3.833210806298173e-06,0.07891392745997036,,
268,28,240,2,330,0.1044776119402985,0.9333333333333333,0.18791946308724833,0.1037037037037037,FedAvg-ST-min,5.0,8.0,40.0,8.0,40.0,112.5,0.0,0.0,0.0,1,1,9.0,112.5,2.8125,115.3125,3.027730768093393,25.614736765414513,0.29081764997327636,True,,,,,Correlated,5035,,,,16.236506197072117,,,,1e-05,False,3.833210806298173e-06,0.0,,
79,24,55,6,515,0.3037974683544304,0.8,0.44036697247706424,0.2823529411764706,FedAvg-P,5.0,37.0,185.0,7.0,35.0,98.4375,30.0,150.0,421.875,5,1,38.0,520.3125,0.3515625,520.6640625,3.2076953977017597,26.901757687234095,0.29081764997327636,True,,,,,Correlated,5035,,,,15.164597220906892,,,,1e-05,False,8.59441882317409e-06,0.07270441249331909,"[7, 7, 7, 8, 8]",True
254,28,226,2,344,0.11023622047244094,0.9333333333333333,0.19718309859154928,0.109375,FedAvg,8.0,8.0,64.0,8.0,64.0,112.5,0.0,0.0,0.0,1,0,8.0,112.5,0.0,112.5,3.06007812738375,25.731452211891117,0.29081764997327636,True,,,,,Correlated,5035,,,,16.22499920596759,,,,1e-05,False,1.953518236145837e-06,,,
60,22,38,8,532,0.36666666666666664,0.7333333333333333,0.4888888888888889,0.3235294117647059,FedAvg-1SE,8.0,3.0,24.0,3.0,24.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,3.7134252603116273,30.302520111252164,0.8233678936386548,True,,,,,Correlated,5035,,,,19.020621945828132,,,,1e-05,False,3.3644662336039094e-06,,,
77,24,53,6,517,0.3116883116883117,0.8,0.4485981308411215,0.2891566265060241,FedAvg-ST,8.0,8.0,64.0,8.0,64.0,112.5,0.0,0.0,0.0,1,1,9.0,112.5,2.8125,115.3125,3.2505225534683353,27.13366114027961,0.29081764997327636,True,,,,,Correlated,5035,,,,15.215374434786547,,,,1e-05,False,1.953518236145837e-06,0.07891392745997036,,
254,28,226,2,344,0.11023622047244094,0.9333333333333333,0.19718309859154928,0.109375,FedAvg-ST-min,8.0,8.0,64.0,8.0,64.0,112.5,0.0,0.0,0.0,1,1,9.0,112.5,2.8125,115.3125,3.06007812738375,25.731452211891117,0.29081764997327636,True,,,,,Correlated,5035,,,,16.22499920596759,,,,1e-05,False,1.953518236145837e-06,0.0,,
82,24,58,6,512,0.2926829268292683,0.8,0.42857142857142855,0.2727272727272727,FedAvg-P,8.0,33.0,264.0,7.0,56.0,98.4375,26.0,208.0,365.625,5,1,34.0,464.0625,0.3515625,464.4140625,3.2311912414052055,26.993700992915677,0.29081764997327636,True,,,,,Correlated,5035,,,,15.21817070836562,,,,1e-05,False,1.325469960531214e-06,0.07270441249331909,"[6, 6, 7, 7, 7]",True
246,28,218,2,352,0.11382113821138211,0.9333333333333333,0.2028985507246377,0.11290322580645161,FedAvg,10.0,7.0,70.0,7.0,70.0,98.4375,0.0,0.0,0.0,1,0,7.0,98.4375,0.0,98.4375,3.0745741188513165,25.793208729651624,0.29081764997327636,True,,,,,Correlated,5035,,,,16.25168810672148,,,,1e-05,False,7.042629431787685e-06,,,
60,22,38,8,532,0.36666666666666664,0.7333333333333333,0.4888888888888889,0.3235294117647059,FedAvg-1SE,10.0,3.0,30.0,3.0,30.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,3.7133158800294255,30.30182570684429,0.8233678936386548,True,,,,,Correlated,5035,,,,19.020160738552367,,,,1e-05,False,2.8867143643610637e-07,,,
80,24,56,6,514,0.3,0.8,0.43636363636363634,0.27906976744186046,FedAvg-ST,10.0,7.0,70.0,7.0,70.0,98.4375,0.0,0.0,0.0,1,1,8.0,98.4375,2.8125,101.25,3.2609167057804624,27.186101354565032,0.29081764997327636,True,,,,,Correlated,5035,,,,15.245280603656415,,,,1e-05,False,7.042629431787685e-06,0.07891392745997036,,
246,28,218,2,352,0.11382113821138211,0.9333333333333333,0.2028985507246377,0.11290322580645161,FedAvg-ST-min,10.0,7.0,70.0,7.0,70.0,98.4375,0.0,0.0,0.0,1,1,8.0,98.4375,2.8125,101.25,3.0745741188513165,25.793208729651624,0.29081764997327636,True,,,,,Correlated,5035,,,,16.25168810672148,,,,1e-05,False,7.042629431787685e-06,0.0,,
83,24,59,6,511,0.2891566265060241,0.8,0.4247787610619469,0.2696629213483146,FedAvg-P,10.0,32.0,320.0,6.0,60.0,84.375,26.0,260.0,365.625,5,1,33.0,450.0,0.3515625,450.3515625,3.2402596232526126,27.035460321760965,0.29081764997327636,True,,,,,Correlated,5035,,,,15.246548469084452,,,,1e-05,False,3.659690619629907e-06,0.07270441249331909,"[6, 6, 6, 7, 7]",True
241,28,213,2,357,0.11618257261410789,0.9333333333333333,0.2066420664206642,0.11522633744855967,FedAvg,15.0,6.0,90.0,6.0,90.0,84.375,0.0,0.0,0.0,1,0,6.0,84.375,0.0,84.375,3.0881369318919094,25.85225937925034,0.29081764997327636,True,,,,,Correlated,5035,,,,16.29391141856722,,,,1e-05,False,9.93286958272856e-06,,,
60,22,38,8,532,0.36666666666666664,0.7333333333333333,0.4888888888888889,0.3235294117647059,FedAvg-1SE,15.0,3.0,45.0,3.0,45.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,3.713271291997393,30.301510292126796,0.8233678936386548,True,,,,,Correlated,5035,,,,19.019955625488333,,,,1e-05,False,2.4313701582659253e-10,,,
80,24,56,6,514,0.3,0.8,0.43636363636363634,0.27906976744186046,FedAvg-ST,15.0,6.0,90.0,6.0,90.0,84.375,0.0,0.0,0.0,1,1,7.0,84.375,2.8125,87.1875,3.2699399768471897,27.228899427610603,0.29081764997327636,True,,,,,Correlated,5035,,,,15.27915193189769,,,,1e-05,False,9.93286958272856e-06,0.07891392745997036,,
241,28,213,2,357,0.11618257261410789,0.9333333333333333,0.2066420664206642,0.11522633744855967,FedAvg-ST-min,15.0,6.0,90.0,6.0,90.0,84.375,0.0,0.0,0.0,1,1,7.0,84.375,2.8125,87.1875,3.0881369318919094,25.85225937925034,0.29081764997327636,True,,,,,Correlated,5035,,,,16.29391141856722,,,,1e-05,False,9.93286958272856e-06,0.0,,
83,24,59,6,511,0.2891566265060241,0.8,0.4247787610619469,0.2696629213483146,FedAvg-P,15.0,27.0,405.0,5.0,75.0,70.3125,22.0,330.0,309.375,5,1,28.0,379.6875,0.3515625,380.0390625,3.251489233218695,27.09019695646148,0.29081764997327636,True,,,,,Correlated,5035,,,,15.281250783919145,,,,1e-05,False,8.245901466459382e-06,0.07270441249331909,"[5, 5, 5, 6, 6]",True
238,28,210,2,360,0.11764705882352941,0.9333333333333333,0.208955223880597,0.11666666666666667,FedAvg,20.0,6.0,120.0,6.0,120.0,84.375,0.0,0.0,0.0,1,0,6.0,84.375,0.0,84.375,3.089430263019942,25.855688665946,0.29081764997327636,True,,,,,Correlated,5035,,,,16.303144369292447,,,,1e-05,False,2.3049424305826034e-06,,,
60,22,38,8,532,0.36666666666666664,0.7333333333333333,0.4888888888888889,0.3235294117647059,FedAvg-1SE,20.0,2.0,40.0,2.0,40.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,3.7132707569799015,30.301500673941046,0.8233678936386548,True,,,,,Correlated,5035,,,,19.019944362081088,,,,1e-05,False,1.0161616241245187e-06,,,
79,24,55,6,515,0.3037974683544304,0.8,0.44036697247706424,0.2823529411764706,FedAvg-ST,20.0,6.0,120.0,6.0,120.0,84.375,0.0,0.0,0.0,1,1,7.0,84.375,2.8125,87.1875,3.2695461496284737,27.227815634697365,0.29081764997327636,True,,,,,Correlated,5035,,,,15.286821603931557,,,,1e-05,False,2.3049424305826034e-06,0.07891392745997036,,
238,28,210,2,360,0.11764705882352941,0.9333333333333333,0.208955223880597,0.11666666666666667,FedAvg-ST-min,20.0,6.0,120.0,6.0,120.0,84.375,0.0,0.0,0.0,1,1,7.0,84.375,2.8125,87.1875,3.089430263019942,25.855688665946,0.29081764997327636,True,,,,,Correlated,5035,,,,16.303144369292447,,,,1e-05,False,2.3049424305826034e-06,0.0,,
85,24,61,6,509,0.2823529411764706,0.8,0.41739130434782606,0.26373626373626374,FedAvg-P,20.0,26.0,520.0,5.0,100.0,70.3125,21.0,420.0,295.3125,5,1,27.0,365.625,0.3515625,365.9765625,3.2522551729693836,27.094153677601366,0.29081764997327636,True,,,,,Correlated,5035,,,,15.291042168107847,,,,1e-05,False,1.93044921329115e-06,0.07270441249331909,"[4, 5, 5, 6, 6]",True
85,27,58,3,512,0.3176470588235294,0.9,0.46956521739130436,0.3068181818181818,Pooled,,,,,,,,,,1,0,,,0.0,,2.472918370133162,32.32080130806513,0.29867049741978746,True,4.935509423376061e-10,5.129786412589103e-09,29.0,0.0,Correlated,5036,,,,,,,,,,,,,
27,23,4,7,566,0.8518518518518519,0.7666666666666667,0.8070175438596491,0.6764705882352942,Pooled-1SE,,,,,,,,,,1,0,,,0.0,,3.2714766099629426,37.43064011433506,0.6102912633398895,True,4.795310815097764e-11,5.129786412589103e-09,22.0,0.0,Correlated,5036,,,,,,,,,,,,,
67,25,42,5,528,0.373134328358209,0.8333333333333334,0.5154639175257731,0.3472222222222222,Local-only,,0.0,,0.0,,0.0,0.0,,0.0,1,0,0.0,0.0,0.0,0.0,3.122301142642957,35.38713691494382,0.41211017844377784,True,3.9699898479739204e-10,4.927385453138034e-09,35.0,0.0,Correlated,5036,,,,,,,,,,,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,Local-only-1SE,,0.0,,0.0,,0.0,0.0,,0.0,1,0,0.0,0.0,0.0,0.0,3.9411325825775676,42.931586574396995,0.8420893379508518,True,5.628407961921766e-11,4.927385453138034e-09,22.0,0.0,Correlated,5036,,,,,,,,,,,,,
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,One-shot,,1.0,,1.0,,14.0625,0.0,,0.0,1,0,1.0,14.0625,0.0,14.0625,3.3889858921801443,37.576303486965905,0.5530155139970941,True,,,,0.0,Correlated,5036,0.20081995900071165,"[35, 35, 49]","[3.9699898479739204e-10, 9.207118030947944e-11, 1.0677069894882151e-09]",,,,,,,,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,One-shot-1SE,,1.0,,1.0,,14.0625,0.0,,0.0,1,0,1.0,14.0625,0.0,14.0625,4.357434975706112,46.99153523415648,1.4102046060461002,True,,,,0.0,Correlated,5036,0.011422706860364012,"[22, 0, 0]","[5.628407961921766e-11, 0.0, 0.0]",,,,,,,,,,
30,24,6,6,564,0.8,0.8,0.8,0.6666666666666666,ADMM,,80.0,,80.0,,1125.0,0.0,,0.0,1,0,80.0,1125.0,0.0,1125.0,3.0928674000857765,36.15918766868879,0.5530155139970941,True,,,,,Correlated,5036,,,,22.59819227063989,1.7160706073765372e-07,2.1049943296721058e-07,2.2304516889004589e-07,1e-08,False,,,,
84,27,57,3,513,0.32142857142857145,0.9,0.47368421052631576,0.3103448275862069,ADMM-CV,,,,,,,,,,1,0,,,0.0,,2.4801311105266706,32.35564709645811,0.3052893149515626,,,,,,Correlated,5036,,,,,,,,,,,,,
35,25,10,5,560,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.625,ADMM-CV-1SE,,,,,,,,,,1,0,,,0.0,,2.928799553696864,35.066866879693336,0.500879237732236,,,,,,Correlated,5036,,,,,,,,,,,,,
155,25,130,5,440,0.16129032258064516,0.8333333333333334,0.2702702702702703,0.15625,FedAvg,1.0,12.0,12.0,12.0,12.0,168.75,0.0,0.0,0.0,1,0,12.0,168.75,0.0,168.75,3.3250862725567822,37.19251284753153,0.5530155139970941,True,,,,,Correlated,5036,,,,24.36956071265449,,,,1e-05,False,6.027996950719583e-06,,,
25,19,6,11,564,0.76,0.6333333333333333,0.6909090909090909,0.5277777777777778,FedAvg-1SE,1.0,7.0,7.0,7.0,7.0,98.4375,0.0,0.0,0.0,1,0,7.0,98.4375,0.0,98.4375,4.356879840840938,46.99569385117982,1.4102046060461002,True,,,,,Correlated,5036,,,,26.93479314958331,,,,1e-05,False,5.546746983884587e-06,,,
32,24,8,6,562,0.75,0.8,0.7741935483870968,0.631578947368421,FedAvg-ST,1.0,12.0,12.0,12.0,12.0,168.75,0.0,0.0,0.0,1,1,13.0,168.75,2.8125,171.5625,3.7404539062283573,41.09750795760948,0.5530155139970941,True,,,,,Correlated,5036,,,,23.11993878647923,,,,1e-05,False,6.027996950719583e-06,0.11993029353089299,,
155,25,130,5,440,0.16129032258064516,0.8333333333333334,0.2702702702702703,0.15625,FedAvg-ST-min,1.0,12.0,12.0,12.0,12.0,168.75,0.0,0.0,0.0,1,1,13.0,168.75,2.8125,171.5625,3.3250862725567822,37.19251284753153,0.5530155139970941,True,,,,,Correlated,5036,,,,24.36956071265449,,,,1e-05,False,6.027996950719583e-06,0.0,,
31,23,8,7,562,0.7419354838709677,0.7666666666666667,0.7540983606557377,0.6052631578947368,FedAvg-P,1.0,55.0,55.0,12.0,12.0,168.75,43.0,43.0,604.6875,5,1,56.0,773.4375,0.3515625,773.7890625,3.8403110159254155,41.80233011374926,0.5530155139970941,True,,,,,Correlated,5036,,,,23.206333883369844,,,,1e-05,False,7.066528488000191e-06,0.13825387849927354,"[6, 13, 12, 12, 12]",True
142,27,115,3,455,0.19014084507042253,0.9,0.313953488372093,0.18620689655172415,FedAvg,2.0,7.0,14.0,7.0,14.0,98.4375,0.0,0.0,0.0,1,0,7.0,98.4375,0.0,98.4375,3.372854764276738,37.50189393270067,0.5530155139970941,True,,,,,Correlated,5036,,,,24.294669290145343,,,,1e-05,False,5.667255217282723e-06,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,FedAvg-1SE,2.0,5.0,10.0,5.0,10.0,70.3125,0.0,0.0,0.0,1,0,5.0,70.3125,0.0,70.3125,4.362405981907507,47.022317482196534,1.4102046060461002,True,,,,,Correlated,5036,,,,26.818414515223843,,,,1e-05,False,2.8635880681019213e-06,,,
41,23,18,7,552,0.5609756097560976,0.7666666666666667,0.647887323943662,0.4791666666666667,FedAvg-ST,2.0,7.0,14.0,7.0,14.0,98.4375,0.0,0.0,0.0,1,1,8.0,98.4375,2.8125,101.25,3.7043818151048513,40.66388768710255,0.5530155139970941,True,,,,,Correlated,5036,,,,23.11971820685816,,,,1e-05,False,5.667255217282723e-06,0.09584899878828376,,
142,27,115,3,455,0.19014084507042253,0.9,0.313953488372093,0.18620689655172415,FedAvg-ST-min,2.0,7.0,14.0,7.0,14.0,98.4375,0.0,0.0,0.0,1,1,8.0,98.4375,2.8125,101.25,3.372854764276738,37.50189393270067,0.5530155139970941,True,,,,,Correlated,5036,,,,24.294669290145343,,,,1e-05,False,5.667255217282723e-06,0.0,,
31,23,8,7,562,0.7419354838709677,0.7666666666666667,0.7540983606557377,0.6052631578947368,FedAvg-P,2.0,31.0,62.0,7.0,14.0,98.4375,24.0,48.0,337.5,5,1,32.0,435.9375,0.3515625,436.2890625,3.8727208671894964,42.194407085790445,0.5530155139970941,True,,,,,Correlated,5036,,,,23.290894195213877,,,,1e-05,False,1.6318868805077232e-06,0.13825387849927354,"[3, 7, 7, 7, 7]",True
140,27,113,3,457,0.19285714285714287,0.9,0.3176470588235294,0.1888111888111888,FedAvg,3.0,6.0,18.0,6.0,18.0,84.375,0.0,0.0,0.0,1,0,6.0,84.375,0.0,84.375,3.3805482955717467,37.53468384858628,0.5530155139970941,True,,,,,Correlated,5036,,,,24.24779274686322,,,,1e-05,False,9.884955176245463e-07,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,FedAvg-1SE,3.0,4.0,12.0,4.0,12.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,4.357843191702274,46.99120816058604,1.4102046060461002,True,,,,,Correlated,5036,,,,26.81240161344251,,,,1e-05,False,2.0258055241499272e-06,,,
41,23,18,7,552,0.5609756097560976,0.7666666666666667,0.647887323943662,0.4791666666666667,FedAvg-ST,3.0,6.0,18.0,6.0,18.0,84.375,0.0,0.0,0.0,1,1,7.0,84.375,2.8125,87.1875,3.7039563479494646,40.61564847212523,0.5530155139970941,True,,,,,Correlated,5036,,,,23.12610668603774,,,,1e-05,False,9.884955176245463e-07,0.09584899878828376,,
140,27,113,3,457,0.19285714285714287,0.9,0.3176470588235294,0.1888111888111888,FedAvg-ST-min,3.0,6.0,18.0,6.0,18.0,84.375,0.0,0.0,0.0,1,1,7.0,84.375,2.8125,87.1875,3.3805482955717467,37.53468384858628,0.5530155139970941,True,,,,,Correlated,5036,,,,24.24779274686322,,,,1e-05,False,9.884955176245463e-07,0.0,,
31,23,8,7,562,0.7419354838709677,0.7666666666666667,0.7540983606557377,0.6052631578947368,FedAvg-P,3.0,24.0,72.0,5.0,15.0,70.3125,19.0,57.0,267.1875,5,1,25.0,337.5,0.3515625,337.8515625,3.8652464461366978,42.1275512357103,0.5530155139970941,True,,,,,Correlated,5036,,,,23.303403156819137,,,,1e-05,False,2.024655765404033e-06,0.13825387849927354,"[3, 5, 5, 5, 6]",True
135,27,108,3,462,0.2,0.9,0.32727272727272727,0.1956521739130435,FedAvg,5.0,4.0,20.0,4.0,20.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,3.386633781936329,37.562844820054,0.5530155139970941,True,,,,,Correlated,5036,,,,24.233119496520885,,,,1e-05,False,9.339537434430605e-06,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,FedAvg-1SE,5.0,3.0,15.0,3.0,15.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,4.35745611571078,46.99135896695398,1.4102046060461002,True,,,,,Correlated,5036,,,,26.811348236959173,,,,1e-05,False,1.4418415065467302e-06,,,
32,23,9,7,561,0.71875,0.7666666666666667,0.7419354838709677,0.5897435897435898,FedAvg-ST,5.0,4.0,20.0,4.0,20.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.7931913769241032,41.42853941794814,0.5530155139970941,True,,,,,Correlated,5036,,,,23.211353097159474,,,,1e-05,False,9.339537434430605e-06,0.11993029353089299,,
135,27,108,3,462,0.2,0.9,0.32727272727272727,0.1956521739130435,FedAvg-ST-min,5.0,4.0,20.0,4.0,20.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.386633781936329,37.562844820054,0.5530155139970941,True,,,,,Correlated,5036,,,,24.233119496520885,,,,1e-05,False,9.339537434430605e-06,0.0,,
31,23,8,7,562,0.7419354838709677,0.7666666666666667,0.7540983606557377,0.6052631578947368,FedAvg-P,5.0,18.0,90.0,4.0,20.0,56.25,14.0,70.0,196.875,5,1,19.0,253.125,0.3515625,253.4765625,3.862845214844101,42.08472738412301,0.5530155139970941,True,,,,,Correlated,5036,,,,23.30300869942274,,,,1e-05,False,1.210714220417087e-06,0.13825387849927354,"[2, 4, 4, 4, 4]",True
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg,8.0,4.0,32.0,4.0,32.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,3.3878788218507183,37.57009094347822,0.5530155139970941,True,,,,,Correlated,5036,,,,24.227879105653233,,,,1e-05,False,1.4019972429992288e-07,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,FedAvg-1SE,8.0,3.0,24.0,3.0,24.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,4.357434751689964,46.991524586566634,1.4102046060461002,True,,,,,Correlated,5036,,,,26.81121417015126,,,,1e-05,False,2.8929020501818652e-09,,,
33,23,10,7,560,0.696969696969697,0.7666666666666667,0.7301587301587301,0.575,FedAvg-ST,8.0,4.0,32.0,4.0,32.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.793305373079761,41.41893795592898,0.5530155139970941,True,,,,,Correlated,5036,,,,23.209665613413737,,,,1e-05,False,1.4019972429992288e-07,0.11993029353089299,,
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg-ST-min,8.0,4.0,32.0,4.0,32.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.3878788218507183,37.57009094347822,0.5530155139970941,True,,,,,Correlated,5036,,,,24.227879105653233,,,,1e-05,False,1.4019972429992288e-07,0.0,,
31,23,8,7,562,0.7419354838709677,0.7666666666666667,0.7540983606557377,0.6052631578947368,FedAvg-P,8.0,15.0,120.0,3.0,24.0,42.1875,12.0,96.0,168.75,5,1,16.0,210.9375,0.3515625,211.2890625,3.8635190964281803,42.07850271314243,0.5530155139970941,True,,,,,Correlated,5036,,,,23.301924378750236,,,,1e-05,False,2.402028019350494e-06,0.13825387849927354,"[2, 3, 3, 3, 4]",True
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg,10.0,3.0,30.0,3.0,30.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,3.388532257377978,37.57373341214655,0.5530155139970941,True,,,,,Correlated,5036,,,,24.227880415951397,,,,1e-05,False,4.737557077232922e-06,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,FedAvg-1SE,10.0,2.0,20.0,2.0,20.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.357434911265226,46.99153441234135,1.4102046060461002,True,,,,,Correlated,5036,,,,26.81121264966898,,,,1e-05,False,2.9177422237387847e-06,,,
33,23,10,7,560,0.696969696969697,0.7666666666666667,0.7301587301587301,0.575,FedAvg-ST,10.0,3.0,30.0,3.0,30.0,42.1875,0.0,0.0,0.0,1,1,4.0,42.1875,2.8125,45.0,3.7939430065724578,41.422202961187836,0.5530155139970941,True,,,,,Correlated,5036,,,,23.210107866044048,,,,1e-05,False,4.737557077232922e-06,0.11993029353089299,,
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg-ST-min,10.0,3.0,30.0,3.0,30.0,42.1875,0.0,0.0,0.0,1,1,4.0,42.1875,2.8125,45.0,3.388532257377978,37.57373341214655,0.5530155139970941,True,,,,,Correlated,5036,,,,24.227880415951397,,,,1e-05,False,4.737557077232922e-06,0.0,,
31,23,8,7,562,0.7419354838709677,0.7666666666666667,0.7540983606557377,0.6052631578947368,FedAvg-P,10.0,14.0,140.0,3.0,30.0,42.1875,11.0,110.0,154.6875,5,1,15.0,196.875,0.3515625,197.2265625,3.8641530169733893,42.08155567419298,0.5530155139970941,True,,,,,Correlated,5036,,,,23.3023528380733,,,,1e-05,False,5.188284258993212e-07,0.13825387849927354,"[2, 3, 3, 3, 3]",True
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg,15.0,3.0,45.0,3.0,45.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,3.3889419635303097,37.57606020488766,0.5530155139970941,True,,,,,Correlated,5036,,,,24.22830847536324,,,,1e-05,False,7.250865126169874e-08,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,FedAvg-1SE,15.0,2.0,30.0,2.0,30.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.357434975375773,46.99153523779972,1.4102046060461002,True,,,,,Correlated,5036,,,,26.81121264406777,,,,1e-05,False,1.6725244046908613e-08,,,
33,23,10,7,560,0.696969696969697,0.7666666666666667,0.7301587301587301,0.575,FedAvg-ST,15.0,3.0,45.0,3.0,45.0,42.1875,0.0,0.0,0.0,1,1,4.0,42.1875,2.8125,45.0,3.7943942212531425,41.424869173187965,0.5530155139970941,True,,,,,Correlated,5036,,,,23.210453269783812,,,,1e-05,False,7.250865126169874e-08,0.11993029353089299,,
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg-ST-min,15.0,3.0,45.0,3.0,45.0,42.1875,0.0,0.0,0.0,1,1,4.0,42.1875,2.8125,45.0,3.3889419635303097,37.57606020488766,0.5530155139970941,True,,,,,Correlated,5036,,,,24.22830847536324,,,,1e-05,False,7.250865126169874e-08,0.0,,
31,23,8,7,562,0.7419354838709677,0.7666666666666667,0.7540983606557377,0.6052631578947368,FedAvg-P,15.0,14.0,210.0,3.0,45.0,42.1875,11.0,165.0,154.6875,5,1,15.0,196.875,0.3515625,197.2265625,3.864550685363669,42.083838145321245,0.5530155139970941,True,,,,,Correlated,5036,,,,23.30267146333639,,,,1e-05,False,9.597197828001893e-09,0.13825387849927354,"[2, 3, 3, 3, 3]",True
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg,20.0,3.0,60.0,3.0,60.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,3.3889814510830742,37.57627846156491,0.5530155139970941,True,,,,,Correlated,5036,,,,24.228377531266265,,,,1e-05,False,1.1604559799141867e-09,,,
25,18,7,12,563,0.72,0.6,0.6545454545454545,0.4864864864864865,FedAvg-1SE,20.0,2.0,40.0,2.0,40.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.357434975705792,46.99153523418303,1.4102046060461002,True,,,,,Correlated,5036,,,,26.81121264543957,,,,1e-05,False,6.555793630030558e-11,,,
33,23,10,7,560,0.696969696969697,0.7666666666666667,0.7301587301587301,0.575,FedAvg-ST,20.0,3.0,60.0,3.0,60.0,42.1875,0.0,0.0,0.0,1,1,4.0,42.1875,2.8125,45.0,3.7944435468470967,41.42517037745764,0.5530155139970941,True,,,,,Correlated,5036,,,,23.210488481075473,,,,1e-05,False,1.1604559799141867e-09,0.11993029353089299,,
134,27,107,3,463,0.20149253731343283,0.9,0.32926829268292684,0.19708029197080293,FedAvg-ST-min,20.0,3.0,60.0,3.0,60.0,42.1875,0.0,0.0,0.0,1,1,4.0,42.1875,2.8125,45.0,3.3889814510830742,37.57627846156491,0.5530155139970941,True,,,,,Correlated,5036,,,,24.228377531266265,,,,1e-05,False,1.1604559799141867e-09,0.0,,
